"design_id","scenario_id_module","innovation_module","module","panel","series","phi_module","N_module","M_module","Q_module","x_order","alpha_nominal","C_nominal","note","innovation_label_module","dist_code","skewness","excess_kurtosis","assumption_status_module","severity_group_module","phi_label_module","alpha_effective","L_module","seed","scenario_id_result","innovation_result","innovation_label_result","assumption_status_result","severity_group_result","phi_result","phi_label_result","N_result","M_result","Q_result","L_result","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,16,256,16,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"K_asym_full",0.93896,-0.0110399999999999,0.000757060885266172,-0.01065,0.000350666514897055,0.06104,1.0993740901208,0.939,0.00169232089155692,20000,0.101839724594618,3.20580622924792e-05,0.00453369464774256,0.101781699968587,0.0987910149418123,0.104862130853545,0.107624708312179,0.109352036035953,0.101839724594618,0.960128085051684,1.00213843709093,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,16,256,16,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"K_leading",0.93915,-0.0108499999999999,0.000755958183367307,-0.01046,0.000348291683895798,0.06085,1.09757713998984,0.9391,0.00169102321095838,20000,0.101923678605177,3.20845123338449e-05,0.00453743524846503,0.101865562559251,0.0988724043514996,0.104948467800385,0.107713369397491,0.109442180001239,0.101923678605177,0.960919589582076,1.00296457385892,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,16,256,16,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"V_oracle",0.94891,-0.00108999999999992,0.000696274456662026,-7e-04,0.00028177277008068,0.05109,1.01237326621274,0.94815,0.00156782616223866,20000,0.106159537752406,3.34191994856744e-05,0.00472618851562927,0.106094035496474,0.102982353716999,0.109310787936815,0.112192500230016,0.113979907009335,0.106159537752406,1.00085456925496,1.04464690639113,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,16,256,16,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"F_feasible_leading",0.94918,-0.000819999999999932,0.000694530975551127,-0.00043,0.00030182621156987,0.05082,1.00878071378575,0.94885,0.00155778171609504,20000,0.10649791829962,3.85486797193746e-05,0.00545160656707163,0.106435440700063,0.102856430995404,0.11013715093714,0.113486437477062,0.115500170824024,0.10649791829962,1.00404476510544,1.04797668908719,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,16,256,16,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"VK_asym_full_oracle",0.94937,-0.000629999999999908,0.000693300822875611,-0.00024,0.000281069767143569,0.05063,1.00808913455233,0.9487,0.00155994086426377,20000,0.106386711249392,3.34907898030781e-05,0.00473631291540996,0.106320643157158,0.103203067936416,0.10954422635175,0.112432158560839,0.114222904877132,0.106386711249392,1.00299632342312,1.04688237289621,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,16,256,16,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"VK_leading_oracle",0.94948,-0.000519999999999965,0.000692587392319554,-0.00013,0.000279822468729979,0.05052,1.00644139160602,0.94875,0.00155922156058721,20000,0.106474474847342,3.35184472901851e-05,0.00474022427474675,0.106408226674142,0.103288281288086,0.109634567399428,0.11252486615885,0.11431677577117,0.106474474847342,1.00382374411355,1.04774599733385,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,16,256,16,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"VK_asym_full_feasible",0.94905,-0.000950000000000006,0.0006953711059571,-0.00056,0.000301326686467893,0.0509500000000001,1.01043228666359,0.94885,0.00155778171609504,20000,0.106409856901285,3.85167692856094e-05,0.00544709375025043,0.106347144704424,0.102771403502929,0.110046343552566,0.113392726895956,0.115404830903183,0.106409856901285,1.00321453680221,1.04711013418981,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,16,256,16,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"raw",0.93843,-0.01157,0.000760125878391204,-0.01118,0.000354896232036007,0.06157,1.1040461604613,0.93855,0.00169814453890121,20000,0.10162241146068,3.19895975373209e-05,0.00452401226921361,0.101564927525776,0.098580334498143,0.104638654916165,0.107395213585895,0.109118788145488,0.10162241146068,0.958079292756002,1,0,0,0,0
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"VK_asym_full_feasible",0.93738,-0.01262,0.000766151000782483,-0.01223,0.000611398404544934,0.06262,1.1233631592098,0.93655,0.00172371832820795,20000,0.108166977149845,0.000143289433269753,0.020264185987484,0.107443223044111,0.0939506185508488,0.121571365011962,0.134506470606511,0.1427365072559,0.108166977149845,1.01978037597912,1.05390112142298,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"K_asym_full",0.93682,-0.01318,0.000769339246366647,-0.01279,0.000611937826645025,0.06318,1.12841233474527,0.936,0.00173066461222271,20000,0.107860995126665,0.00014224753934774,0.0201168399359775,0.107157839839111,0.0937418351044051,0.121139775780907,0.133956622981888,0.142237600425261,0.107860995126665,1.01689562805639,1.05091985296322,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"K_leading",0.93703,-0.0129699999999999,0.000768145683448133,-0.01258,0.000611245590750332,0.06297,1.12638936533913,0.93625,0.00172751175828126,20000,0.10796053021144,0.000142383637337099,0.0201360870982138,0.107257941665111,0.0938273131990305,0.121248707210241,0.13407815541514,0.142368532427863,0.10796053021144,1.01783402837828,1.05188965114219,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"V_oracle",0.92529,-0.02471,0.000831434999864692,-0.02432,0.000650299627015154,0.0747100000000001,1.23684151871506,0.9231,0.00188396377353706,20000,0.102893341429273,0.000135474528752362,0.0191589915917694,0.102219470041555,0.0894648765989188,0.115523748966401,0.127780992721881,0.135557911108185,0.102893341429273,0.970061410361255,1.002518613135,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"raw",0.92465,-0.02535,0.000834699811309431,-0.02496,0.000651900478403213,0.07535,1.24291240313283,0.92275,0.00188788820511173,20000,0.102634843963158,0.000135123114019328,0.019109294043622,0.101963766877842,0.0892395456529491,0.11523380484884,0.127451886571798,0.135207163676873,0.102634843963158,0.967624338991325,1,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"V_feasible",0.92524,-0.02476,0.000831690702124294,-0.02437,0.000651433246505539,0.07476,1.23735088744802,0.92345,0.00188002789208033,20000,0.102920756964206,0.000136096573556241,0.0192469620115743,0.102234850282089,0.0894330242229521,0.115621077110643,0.127924758444238,0.135705115807114,0.102920756964206,0.970319879491655,1.0027857303622,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"VK_asym_full_oracle",0.93745,-0.01255,0.000765751248774692,-0.01216,0.000610348317971544,0.06255,1.12290071474489,0.9367,0.0017218174990399,20000,0.108132819870926,0.0001426192521121,0.020169408059244,0.107432845436725,0.0939731373470331,0.121438578551012,0.134291264685167,0.142598883127209,0.108132819870926,1.01945834680113,1.05356831749792,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"VK_leading_oracle",0.93763,-0.01237,0.000764722061274552,-0.01198,0.000610220058409421,0.06237,1.12088762633552,0.9368,0.00172054874967262,20000,0.108232608148214,0.000142755738849131,0.0201887101987032,0.10753530549903,0.094060120878615,0.121553086907927,0.13441778516812,0.142727942569459,0.108232608148214,1.02039913418016,1.05454058260239,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,256,16,256,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"F_feasible_leading",0.9376,-0.0124,0.000764893718107294,-0.01201,0.000610951169581757,0.0624,1.12134924174977,0.93665,0.00172245141440913,20000,0.108266901195966,0.000143426858487649,0.02028362084818,0.107542182657607,0.0940384677958398,0.121681498659086,0.134637147736815,0.142872154202816,0.108266901195966,1.02072244336427,1.05487470936117,0,0,0,9e-05
"gaussian_phi050_N4096_M32_Q128","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,32,128,32,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.416666666666667,16,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,32,128,16,100000,20000,"F_feasible_leading",0.94946,-0.000539999999999985,0.000692717174610245,-0.00015,0.000364556036859959,0.05054,1.01032222312017,0.94965,0.00154620305102532,20000,0.107053562061835,5.62922337754025e-05,0.0079609240461451,0.106986963143377,0.101639795729101,0.112338580593168,0.117153363338041,0.120358320855097,0.107053562061835,1.00928328262411,1.02984247582113,0,0,0,0
"gaussian_phi050_N4096_M32_Q128","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,32,128,32,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.416666666666667,16,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,32,128,16,100000,20000,"K_asym_full",0.94452,-0.00547999999999993,0.000723892047200409,-0.00509,0.000351912144464459,0.05548,1.05351614365171,0.9445,0.00161894641665498,20000,0.104487572414086,4.69723802457747e-05,0.00664289772005207,0.104422800210831,0.0999688213206014,0.108876679438835,0.112953025050146,0.115448329773446,0.104487572414086,0.985091556492068,1.00515796200511,0,0,0,0
"gaussian_phi050_N4096_M32_Q128","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,32,128,32,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.416666666666667,16,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,32,128,16,100000,20000,"K_leading",0.94467,-0.00532999999999995,0.000722970200630704,-0.00494,0.000350652525403619,0.05533,1.05178395663485,0.9446,0.00161757287316522,20000,0.10457483232568,4.70118526289833e-05,0.00664847995801934,0.104510039548418,0.100052158516741,0.108967546355202,0.113047243376809,0.115545178723667,0.10457483232568,0.985914228510812,1.00599739192846,0,0,0,0
"gaussian_phi050_N4096_M32_Q128","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,32,128,32,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.416666666666667,16,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,32,128,16,100000,20000,"V_oracle",0.94809,-0.00190999999999997,0.000701536541457393,-0.00152,0.000344061157035777,0.05191,1.02024382615552,0.94805,0.00156925456029288,20000,0.106202935261761,4.77485096459579e-05,0.00675265899244162,0.10613657563322,0.101605004887155,0.110662866568494,0.114804943459315,0.117352450607386,0.106202935261761,1.00126371379771,1.02165954764092,0,0,0,0
"gaussian_phi050_N4096_M32_Q128","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,32,128,32,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.416666666666667,16,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,32,128,16,100000,20000,"raw",0.9433,-0.00669999999999993,0.000731335148888661,-0.00631,0.000356234624975002,0.0567,1.06425570315621,0.94325,0.00163599262681713,20000,0.103951395067947,4.67298597670282e-05,0.00660860014503241,0.10388910179981,0.0994564280223819,0.108316654431013,0.112374084297108,0.114854902421436,0.103951395067947,0.980036565125529,1,0,0,0,0
"gaussian_phi050_N4096_M32_Q128","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,32,128,32,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.416666666666667,16,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,32,128,16,100000,20000,"VK_asym_full_oracle",0.9494,-0.000599999999999934,0.000693106341047317,-0.00021,0.000340148079528843,0.0506,1.00994839692023,0.9496,0.00154692986266346,20000,0.106751081769965,4.79966042142485e-05,0.00678774486276439,0.106682443796269,0.102128581644041,0.111233807456724,0.115396960453389,0.117961745761847,0.106751081769965,1.00643154844518,1.02693265155497,0,0,0,0
"gaussian_phi050_N4096_M32_Q128","gaussian_phi050_N4096","gaussian","fixed_N_sweep","N_4096","N = 4096",0.5,4096,32,128,32,NA,NA,"Direct fixed-N block-length comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.416666666666667,16,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,32,128,16,100000,20000,"VK_leading_oracle",0.94962,-0.000379999999999936,0.000691678072516398,1e-05,0.000339560233259904,0.05038,1.00828784381776,0.94965,0.00154620305102532,20000,0.106840290128972,4.8036984308474e-05,0.00679345547045474,0.106771808434753,0.102214640217252,0.111327270532764,0.115493278782715,0.118061250369474,0.106840290128972,1.00727259010397,1.02779082530962,0,0,0,0
